Rule,tool_id,lot_id,thermalhdid,dvtststdt,socket,tiuid,siteid,prttesterid,tiuprscdid,visualid,delay_index_time,msunit,HWALARM_PTH_DIODE_THRSOAK,HWALARM_TPI_BASE,PCS_SOT1,PCS_TJRISE1,PCS_TJDROOP1,PCS_SOT0,PCS_TJRISE0,PCS_TJDROOP0,PCS_SKTCN11,PCS_SKTRP11,PCS_STIM_AP_HFE_IN_Temp_Mean,mrslt,PCS_STIM_RawHeatingCurrent_1_Max,PCS_STIM_DEACTUATE_TIME,PCS_STIM_ACTUATE_TIME,PCS_STIM_Recipe_Version,PCS_STIM_RawHeatingCurrent_3_Max,PCS_STIM_MainPedTemp_Max,PCS_STIM_RawHeatingCurrent_0_Max,PCS_STIM_RawHeatingCurrent_2_Max,PCS_STIM_MainCPTemp_Max,dvtsteddt,ttime,subflstpid,binn,curfbin,curibin,HWALARM_ARR_CORE_LSA,HWALARM_FUN_ATOML,HWALARM_FUN_CCF,HWALARM_PTH_FIVR_OPSC,HWALARM_TPI_SHOPS,PCS_STIM_DiodeT_UEIData1_StdDev,PCS_STIM_DiodeT_UEIData2_StdDev,TH_DTSCODE_CPU,TH_DTSCODE_CPU_LTTC,TH_TD_TDAU_CH_CCF_PTH_DTS,TH_TD_TDAU_CH_SA_PTH_DTS,hwrt,hwrt_orig_binn,hwrt_orig_curfbin,hwrt_orig_curibin,trlot,trwafer,trxloc,tryloc
rule_oop_rev1,HXV012,M445F842,CXICDLCCF0511,20241112102835,11,BB2T4H1P4162,C401,P HXT T64841,ICDLCC11T4162,M4798RA801541,30.6154,C,255.9000,255.9000,256.9000,255.9,-5.55581e+06,-5.55581e+06,5.55581e+06,256.9,-5.55581e+06,5.55581e+06,32976,32907,1,883,8,90080883,3.929,R25,14.104,7.382,6.252,3.773,6.509,20241112102839,3.9752,90151590,1590,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rule_oop_rev1,HXV206,M445G062,ESPADLSGP1650,20241113094650,11,BB2T4H1P0396,B502,P HXT B67010,RPLS816111T0396,M4943CT803557,236,C,Module:HDMT_HDDPS_HC|Channel:26|Time:20241113014650,255.90,0.00,0.00,255.90,0.00,0.00,24.116,R25E,7.507,7.443,105.091,1810,20241113094652,1.463,CLASSHOT,90999985,9985,99,,,,,,,,,,,,,,,,,,,
rule_oop_rev1,HXV206,M445G062,ESPADLSGP1417,20241113094656,11,BB2T4H1P0565,B501,P HXT B65455,RPLS816111T0565,M413322A00374,324,C,Module:HDMT_HDDPS_HC|Channel:26|Time:20241113014656,255.90,0.00,0.00,255.90,0.00,0.00,24.194,R25E,7.655,5.605,105.095,1793,20241113094657,1.522,CLASSHOT,90999985,9985,99,,,,,,,,,,,,,,,,,,,
rule_oop_rev1,HXV204,M445G089,CXRPLSBF3877,20241113221754,11,BB2T4H1P4053,C101,P HXT B65385,RPLSB11T4053,M4527QU000401,30,C,Module:HDMT_HDDPS_LC|Channel:16|Time:20241113141755,255.90,0.00,0.00,255.90,0.00,0.00,122385,122385,-18.79,-18.79,2.051,11.436,7.606,R09,3.197,100.617,2.056,3.31,102.139,20241113221756,2.261,CLASSHOT,90999985,9985,99,,,,,,,,,,
rule_oop_rev1,HXV206,M446D838,ESPADLSGP1650,20241114022433,11,BB2T4H1P1633,B502,P HXT B67010,RPLS816111T1633,M4944XB202624,59861,C,Module:HDMT_HDDPS_HC|Channel:26|Time:20241113182434,255.90,0.00,0.00,255.90,0.00,0.00,24.163,R25E,7.525,6.318,105.099,1811,20241114022435,1.5,CLASSHOT,90999985,9985,99,,,,,,,,,,,,,,,,,,,
rule_oop_rev1,HXV206,M446D838,ESPADLSGP1417,20241114022443,11,BB2T4H1P3244,B501,P HXT B65455,RPLS816111T3244,M4944XB201305,59866,C,Module:HDMT_HDDPS_HC|Channel:26|Time:20241113182443,255.90,0.00,0.00,255.90,0.00,0.00,24.177,R25E,7.607,6.745,105.105,1794,20241114022445,1.52,CLASSHOT,90999985,9985,99,,,,,,,,,,,,,,,,,,,
rule_oop_rev1,HXV206,M446D838,ESPADLSGP1650,20241114022433,11,BB2T4H1P1633,B502,P HXT B67010,RPLS816111T1633,M4944XB202624,59861,C,Module:HDMT_HDDPS_HC|Channel:26|Time:20241113182434,255.90,0.00,0.00,255.90,0.00,0.00,24.163,R25E,7.525,6.318,105.099,1811,20241114022435,1.5,CLASSHOT,90999985,9985,99,,,,,,,,,,,,,,,,,,,,,,,,,
rule_oop_rev1,HXV206,M446D838,ESPADLSGP1417,20241114022443,11,BB2T4H1P3244,B501,P HXT B65455,RPLS816111T3244,M4944XB201305,59866,C,Module:HDMT_HDDPS_HC|Channel:26|Time:20241113182443,255.90,0.00,0.00,255.90,0.00,0.00,24.177,R25E,7.607,6.745,105.105,1794,20241114022445,1.52,CLASSHOT,90999985,9985,99,,,,,,,,,,,,,,,,,,,,,,,,,
rule_oop_rev1,HMV804,M445G132,SPSNRGP1728,20241115000104,11,BB2T4H1P0563,A502,P HXT T61219,SNRTL14T0563,M4015J5E01033,15.6314,C,Module:HDMT_HDDPS_LC|Channel:21|Time:20241115000111,255.9,-5.55581e+06,-11.654,5.55581e+06,255.9,-5.55581e+06,5.55581e+06,255.9,-5.55581e+06,5.55581e+06,14373,14373,94.9,3.73,-21.484,45.087,255.9,-11.654,96.6,116.15,24.888,7.543,255.9,R52,114.695,20241115000112,8.2340,90999971,9971,99,,,,,
rule_oop_rev1,HXV206,M446D904,ESPADLSGP0296,20241115054119,11,BB2T4H1P0585,C302,P HXT B66117,RPLS816111T0585,M4123RX700633,23,C,Module:HDMT_HDDPS_HC|Channel:11030|Time:20241114214119,255.90,0.00,0.00,255.90,0.00,0.00,5.428,R25E,7.656,22.175,105.378,27,20241115054120,1.501,CLASSHOT,90999985,9985,99,,,,,,,,,,,,,,,,,,,
